addresses,projects,name,protocol
"['0x0a59649758aa4d66e25f08dd01271e891fe52199', '0x6b175474e89094c44da98b954eedeac495271d0f', '0x000000000000000000000896d8acaa0e42513000', '0x60594a405d53811d3bc4766596efd80fd545a270', '0x5ef30b9986345249bc32d8928b7ee64de9435e39', '0x000000000000000000000006f773b3c7c680ea93', '0x08638ef1a205be6762a8b935f5da9b700cf7322c', '0x000000000000000000000e3630ce71b1c18a9af8', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', '0x0000000000000000000000000000000000000040', '0x0000000000000000000000000000000000007229', '0x1eb4cf3a948e7d72a198fe073ccb8c7a948cd853', '0x1111111254fb6c44bac0bed2854e76f90643097d', '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', '0x9759a6ac90977b93b58547b4a71c78317f391a28', '0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf', '0x89b78cfa322f6c5de0abceecab66aee45393cc5a', '0x2a49eae5cca3f050ebec729cf90cc910fadaf7a2', '0xa950524441892a31ebddf91d3ceefa04bf454466', '0xb5eb8cb6ced6b6f8e13bcd502fb489db4a726c7b', '0x0000000000000000000000000000000971a83c23', '0xd6391af29a60a19db86c14d8ae7fdd99f1fc7c3c', '0x35d1b3f3d7966a1dfe207aa4514c12a259a0492b', '0xc7b548ad9cf38721810246c079b2d8083aba8909', '0x0000000000000000000000000000000000000000', '0x0a56d07a0b8ba800358ddeeb20eb46a618bfbe27', '0xf2f400c138f9fb900576263af0bc7fcde2b1b8a8', '0x4585fe77225b41b697c938b018e2ac67ac5a20c0', '0x99ac8ca7087fa4a2a1fb6357269965a2014abc35', '0x438169129247f6b4848a6fafe999fb39c34cbef2']","[{'id': 'coinbase'}, {'id': 'gnosis_safe'}, {'id': 'makermcd'}, {'id': 'makermcd'}, {'id': 'uniswap_v3'}, {'id': 'makermcd'}, {'id': 'uniswap_v3'}, {'id': 'wrappedbtc'}, {'id': 'zeroex'}, {'id': 'makermcd'}, {'id': 'uniswap_v3'}, {'id': 'makermcd'}]",Flashloan detected,ethereum
"['0xd7c09e006a2891880331b0f6224071c1e890a98a', '0xcec88180ef1af5cf7c2ea3b56e2454a8bf80a583', '0x132eeb05d5cb6829bd34f552cde0b6b708ef5014', '0x6d7b6dad6abed1dfa5eba37a6667ba9dcfd49077', '0x1b40183efb4dd766f11bda7a7c3ad8982e998421', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2']","[{'id': 'sushi'}, {'id': 'uniswap_v2'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
"['0xac10d4ad9ff09dab9751ffb215f09656fb38fec0', '0x9759a6ac90977b93b58547b4a71c78317f391a28', '0xe7f525dd1bc6d748ae4d7f21d31e54741e05e110', '0x1eb4cf3a948e7d72a198fe073ccb8c7a948cd853', '0x0000000000000000000000000000000000000040', '0x1111111254fb6c44bac0bed2854e76f90643097d', '0x000000000000000000000002ed6cb6a0a1151b24', '0x0a59649758aa4d66e25f08dd01271e891fe52199', '0xa950524441892a31ebddf91d3ceefa04bf454466', '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', '0x5ef30b9986345249bc32d8928b7ee64de9435e39', '0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf', '0x000000000000000000000000000000000000721c', '0x0000000000000000000000000000000c1383a141', '0x2a49eae5cca3f050ebec729cf90cc910fadaf7a2', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0x000000000000000000000aeefd421e3708c12a47', '0x35d1b3f3d7966a1dfe207aa4514c12a259a0492b', '0xf2f400c138f9fb900576263af0bc7fcde2b1b8a8', '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640', '0x6b175474e89094c44da98b954eedeac495271d0f', '0x2e173e71e8021d641c98d04336a6b6d00a8869c3', '0xc7b548ad9cf38721810246c079b2d8083aba8909', '0x0000000000000000000000000000000000000000', '0x89b78cfa322f6c5de0abceecab66aee45393cc5a', '0x08638ef1a205be6762a8b935f5da9b700cf7322c', '0xb5eb8cb6ced6b6f8e13bcd502fb489db4a726c7b', '0x000000000000000000000afbb73c7980fcf91000']","[{'id': 'uniswap_v3'}, {'id': 'makermcd'}, {'id': 'makermcd'}, {'id': 'coinbase'}, {'id': 'gnosis_safe'}, {'id': 'makermcd'}, {'id': 'zeroex'}, {'id': 'makermcd'}, {'id': 'makermcd'}]",Flashloan detected,ethereum
"['0x8364ada2e617314e342485e87fbe36af6d923ae7', '0x2daa35962a6d43eb54c48367b33d0b379c930e5e', '0x1d5971552770c23936ae04cabadb7a022a47477f', '0x65f9a292f1aeed5d755aa2fd2fb17ab2e9431447', '0x0000000000000000000000000000000000000000', '0x3b654e30633d44b05847aaf65cf1ad0c92bed248', '0xd341d1680eeee3255b8c4c75bcce7eb57f144dae', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0x00030110a7053083a7a160449a0e8f1adce9438d']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
"['0xd9ed413bcf58c266f95fe6ba63b13cf79299ce31', '0x8cae0596bc1ed42dc3f04c4506cfe442b3e74e27', '0x1fcc3e6f76f7a96cd2b9d09f1d3c041ca1403c57', '0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf', '0x485bfdac11da8db0d6c699d8cf0a35c6936b93ef', '0x619beb58998ed2278e08620f97007e1116d5d25b', '0xbcca60bb61934080951369a648fb03df4f96263c', '0x2daa35962a6d43eb54c48367b33d0b379c930e5e', '0xdef1c0ded9bec7f1a1670819833240f027b25eff', '0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c', '0x58e327d64fc77fa36f698989623c3e4f058c8a89', '0xc6845a5c768bf8d7681249f8927877efda425baf', '0x775c559d9a48ce5a8444c1035c3a8921ab477b8e', '0x8a32f49ffba88aba6eff96f45d8bd1d4b3f35c7d', '0x1c050bca8babe53ef769d0d2e411f556e1a27e7b', '0x3b2a77058a1eb4403a90b94585fab16bc512e703', '0x5ff1bfd6e8d2351c7c22f264faaae5c816833de8', '0xb53c1a33016b2dc2ff3653530bff1848a515c8c5', '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', '0x3819f64f282bf135d62168c1e513280daf905e06', '0x0000000000000000000000000000000000000000', '0x1f57cc62113c3a6346882dcf3ed49120411ac2d2', '0xe4922afab0bbadd8ab2a88e0c79d884ad337fca6', '0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9', '0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5', '0x5d3568e8e271246dc79da8f16657e96c961f5bff', '0x5796b6589783238e9b3f6c88d520a6eb850e72ec', '0xed0f4eb8fddea7ef61102c675624ec765d0c07c4']","[{'id': 'coinbase'}, {'id': 'zeroex'}, {'id': 'aave_v2'}, {'id': 'aave_v2'}, {'id': 'aave_v2'}, {'id': 'aave_v2'}]",Flashloan detected,ethereum
"['0x4c5c2dd90634ec51d2a912314ccf8ab7046291c9', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', '0x7fc77b5c7614e1533320ea6ddc2eb61fa00a9714', '0x3730ecd0aa7eb9b35a4e89b032bef80a1a41aa7f', '0xeb4c2781e4eba804ce9a9803c67d0893436bb27d', '0xe2d6ccac3ee3a21abf7bedbe2e107ffc0c037e80', '0x00000000000e1d0dabf7b7c7b68866fc940d0db8', '0x81fbef4704776cc5bba0a5df3a90056d2c6900b3']","[{'id': 'renproject'}, {'id': 'uniswap_v2'}, {'id': 'wrappedbtc'}, {'id': 'curvefi'}, {'id': 'uniswap_v3'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
"['0x00000000007fb1538998dc626233f87ff0564c35', '0x0000000000fd699f5f8bc494b69bc5c47433b4eb', '0xf6b6d608e8aad7a40597f280aa5206fceb0b9364', '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', '0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf', '0x770cbfff3c47134a878d513921ac59a1fd24e514', '0x473037de59cf9484632f4a27b509cfe8d4a31404']",[{'id': 'coinbase'}],Flashloan detected,ethereum
"['0x779701c8e02e1f66fc2a315a39527be832e88795', '0xa478c2975ab1ea89e8196811f51a7b7ade33eb11', '0xb20bd5d04be54f870d5c0d3ca85d82b34b836405', '0x703b120f15ab77b986a24c6f9262364d02f9432f', '0x6b175474e89094c44da98b954eedeac495271d0f', '0xdac17f958d2ee523a2206206994597c13d831ec7', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a']","[{'id': 'tether'}, {'id': 'uniswap_v2'}, {'id': 'makermcd'}, {'id': 'uniswap_v2'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
"['0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0x2a79a0e0c226a58eeb99c5704d72d49177cc7516', '0xc19c5b63705807079dbf6d54071f9113233283f5', '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', '0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x74b392a0c695417e6f41e08ad590d718b180496c', '0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc', '0x7a5d3a9dcd33cb8d527f7b5f96eb4fef43d55636']","[{'id': 'coinbase'}, {'id': 'zeroex'}, {'id': 'uniswap_v2'}]",Flashloan detected,ethereum
"['0x6b175474e89094c44da98b954eedeac495271d0f', '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', '0xc19c5b63705807079dbf6d54071f9113233283f5', '0x5777d92f208679db4b9778590fa3cab3ac9e2168', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0x88536c9b2c4701b8db824e6a16829d5b5eb84440', '0xcb8e690062050617c5921a0da7df30a1a72d76fe', '0x443dff63c2634ac5ef5aa5bfbd194a503c734de4', '0x7a5d3a9dcd33cb8d527f7b5f96eb4fef43d55636', '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640', '0xc2a54f74ebbbba5ed92d6a0b5dcb0b0ffb96f36e', '0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf', '0x24131830cafc7fbc524e022d4f238271062b85e1']","[{'id': 'uniswap_v3'}, {'id': 'coinbase'}, {'id': 'makermcd'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
"['0x004c00500000ad104d7dbd00e3ae0a5c00560c00', '0x1e0049783f008a0085193e00003d00cd54003c71', '0x00000000000000000000000000000000000013a2', '0x75efd92ff443c3d3342eaa64dd32be387f5ef328', '0x19719e2aa3a47cb0080d7ba10ac3f9651ccd2a7c', '0x4c5057d1cc3642e9c3ac644133d88a20127fbd67', '0xe7db74f559fd9e0be11a5f667c66616540878d5c', '0x0f4676178b5c53ae0a655f1b19a96387e4b8b5f2', '0x1db61fc42a843bad4d91a2d788789ea4055b8613', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0x82dbadd779bb4a513e8f201e79e064e020aa6524', '0x00000000000000000000000000000000000018d5', '0x00000000006c3852cbef3e08e8df289169ede581', '0x48bef6bd05bd23b5e6800cf0406e524b517af250', '0x5b8df3131d65beb140a2700f06b78f99d0918697', '0xd0d89d8d009ae5602816a75b7b6ba8ed88a17b25', '0x0000a26b00c1f0df003000390027140000faa719', '0x0000000000000000000000000000000000000000']","[{'id': 'uniswap_v2'}, {'id': 'zeroex'}, {'id': 'nft20'}]",Flashloan detected,ethereum
"['0x50de6856358cc35f3a9a57eaaa34bd4cb707d2cd', '0x00000000a991c429ee2ec6df19d40fe0c80088b8', '0x77ad3a15b78101883af36ad4a875e17c86ac65d1', '0xbfc7e9d73729d790c03265211774377b1850eb36', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0x0f95e6627923848a08232b5fca813c0fb86042b8']","[{'id': 'uniswap_v2'}, {'id': 'sushi'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
"['0x00000000a991c429ee2ec6df19d40fe0c80088b8', '0x77ad3a15b78101883af36ad4a875e17c86ac65d1', '0x57654ae132413e81459ad2ae70c2570a9b89fb53', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0x874376be8231dad99aabf9ef0767b3cc054c60ee', '0x27c70cd1946795b66be9d954418546998b546634']","[{'id': 'uniswap_v2'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
"['0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x236b0d86af08e4e821d8baba975e3456a2286796', '0x4dbe0898bb125a5fa7afd2b7c0c6f54743fdf808', '0x3f876fc829f45cd35c98f1c68ae2b49fe35db492', '0x7ae0d42f23c33338de15bfa89c7405c068d9dc0a', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2']","[{'id': 'zeroex'}, {'id': 'uniswap_v2'}]",Flashloan detected,ethereum
"['0xc90b47731f9cd4db0df36c1e59fdca1fe9806475', '0xaddc3e67a500f7037cd622b11df291a6351bfb64', '0xf904d46dd24c082dad8d75e244afde1d6dd0d413', '0x1e0049783f008a0085193e00003d00cd54003c71', '0xfd8a76dc204e461db5da4f38687adc9cc5ae4a86', '0x031920cc2d9f5c10b444fd44009cd64f829e7be2', '0x688c3e4658b5367da06fd629e41879beab538e37', '0x04e037787a6e79e6aaea79dbb7a7c4109f49d4bd', '0x0000a26b00c1f0df003000390027140000faa719', '0xe0fbc366b704d0fcbcd752bfdded8382e93700b9', '0x00000000006c3852cbef3e08e8df289169ede581', '0xb7e170c1935a5b4f6224392a28eb34b5cc3ec346', '0x0ef372b6a2f8bb030760261b858b6c50e92d1680', '0xd9db270c1b5e3bd161e8c8503c55ceabee709552', '0x612447e8d0bdb922059ce048bb5a7cef9e017812', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0x3d3738c698e868a239fde7ee21e37834c7a1708c', '0x8dceab1d2aa148b5bee81b71b774870290c3753b', '0xbe86f647b167567525ccaafcd6f881f1ee558216', '0x3e135c3e981fae3383a5ae0d323860a34cfab893', '0x11e3f6c1c5b751f2bf2cabc7d48e6a5af9119f43', '0x22754794868aa193d220bceed8aaef8bb794e715', '0x460441cc78340342611cfbca4c958ec50ba83d65', '0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b', '0x004c00500000ad104d7dbd00e3ae0a5c00560c00', '0x000aeed2aefd0f6fa1b9e538bbf4e565dfbe371a', '0x0000000000000000000000000000000000004d7b', '0x0000000000000000000000000000000000000000']","[{'id': 'sushi'}, {'id': 'nftx_v2'}, {'id': 'nftx_v2'}, {'id': 'zeroex'}, {'id': 'nftx_v2'}]",Flashloan detected,ethereum
"['0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x121cc687cc05d3903577aaa6b78ccf5d6d5a0f2e', '0x54bcf4948e32a8706c286416e3ced37284f17fc9', '0x64b91b92240bc1901855dd55ae632addb650d089', '0x66c0dded8433c9ea86c8cf91237b14e10b4d70b7', '0xdac17f958d2ee523a2206206994597c13d831ec7']","[{'id': 'sushi'}, {'id': 'tether'}, {'id': 'uniswap_v2'}]",Flashloan detected,ethereum
"['0x74b392a0c695417e6f41e08ad590d718b180496c', '0x2a79a0e0c226a58eeb99c5704d72d49177cc7516', '0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf', '0xc19c5b63705807079dbf6d54071f9113233283f5', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc', '0x7a5d3a9dcd33cb8d527f7b5f96eb4fef43d55636', '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2']","[{'id': 'coinbase'}, {'id': 'zeroex'}, {'id': 'uniswap_v2'}]",Flashloan detected,ethereum
"['0x2a79a0e0c226a58eeb99c5704d72d49177cc7516', '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0xc19c5b63705807079dbf6d54071f9113233283f5', '0x20e95253e54490d8d30ea41574b24f741ee70201', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf', '0x74b392a0c695417e6f41e08ad590d718b180496c', '0x7a5d3a9dcd33cb8d527f7b5f96eb4fef43d55636']","[{'id': 'coinbase'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
"['0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0xa0d55532fa467db182780b6adaf34817ee99054d', '0xee802b312a957e00dd7bbc08eec8bb93d40e981d', '0x9f319e265b8189b5b5c2152cacc791b95b3da180', '0x8f30ba1f75ec27a014591789d117a1bb4703bff8', '0x80c8c3dcfb854f9542567c8dac3f44d709ebc1de', '0x6006fc2a849fedaba8330ce36f5133de01f96189']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
"['0x89b78cfa322f6c5de0abceecab66aee45393cc5a', '0x6c6bc977e13df9b0de53b251522280bb72383700', '0x6b175474e89094c44da98b954eedeac495271d0f', '0x0000000000000000000000000000000000000000', '0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf', '0xb542d5cb34ef265fb87c170181127332f7797369', '0x00000000000000000001d6093c0a4d4fd2a134dc', '0x074d213e1cf3b7b347cdd3433fb6b25ee9127f2f', '0x0000000000000000000079b8c93946b31b91b000', '0x0a59649758aa4d66e25f08dd01271e891fe52199', '0x000000000000000000000078893a77c5e52b2252', '0x99e4484dac819aa74b347208752306615213d324', '0x14e6d67f824c3a7b4329d3228807f8654294e4bd', '0x7096f78e6227db4a51ef4ea134932f73b596e025', '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', '0x9759a6ac90977b93b58547b4a71c78317f391a28', '0x1111111254fb6c44bac0bed2854e76f90643097d', '0xed3a954c0adfc8e3f85d92729c051ff320648e30', '0xf2f400c138f9fb900576263af0bc7fcde2b1b8a8', '0x35d1b3f3d7966a1dfe207aa4514c12a259a0492b', '0xa950524441892a31ebddf91d3ceefa04bf454466', '0xabddafb225e10b90d798bb8a886238fb835e2053', '0x0000000000000000000000000000000000000040', '0x5ef30b9986345249bc32d8928b7ee64de9435e39', '0xbfd445a97e7459b0ebb34cfbd3245750dba4d7a4', '0x1eb4cf3a948e7d72a198fe073ccb8c7a948cd853', '0xd075ca0b40d67db2570ae23936baeb64449dc8ba', '0x00000000000000000000000000000085d5a585ab', '0xc7b548ad9cf38721810246c079b2d8083aba8909', '0x0000000000000000000000000000000000007246']","[{'id': 'coinbase'}, {'id': 'makermcd'}, {'id': 'makermcd'}, {'id': 'uniswap_v3'}, {'id': 'gnosis_safe'}, {'id': 'makermcd'}, {'id': 'makermcd'}, {'id': 'makermcd'}]",Flashloan detected,ethereum
"['0x7ae0d42f23c33338de15bfa89c7405c068d9dc0a', '0x00000000a991c429ee2ec6df19d40fe0c80088b8', '0x77ad3a15b78101883af36ad4a875e17c86ac65d1', '0x3f876fc829f45cd35c98f1c68ae2b49fe35db492', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0x4dbe0898bb125a5fa7afd2b7c0c6f54743fdf808']","[{'id': 'zeroex'}, {'id': 'uniswap_v2'}]",Flashloan detected,ethereum
"['0xd7c09e006a2891880331b0f6224071c1e890a98a', '0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf', '0x841bb1966c1d1b80634111691471c667e4c2bfe4', '0x3819f64f282bf135d62168c1e513280daf905e06', '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', '0x8c6bb9b846fd74cbcf0ead7f90beacd906a73a9b', '0xf6dcdce0ac3001b2f67f750bc64ea5beb37b5824', '0x035a397725d3c9fc5ddd3e56066b7b64c749014e', '0x2b591e99afe9f32eaa6214f7b7629768c40eeb39']","[{'id': 'coinbase'}, {'id': 'hex'}, {'id': 'uniswap_v2'}]",Flashloan detected,ethereum
"['0x4085cafb2c519e6bf69ad410d91dbb6139948366', '0x7d5121505149065b562c789a0145ed750e6e8cdd', '0xdac17f958d2ee523a2206206994597c13d831ec7', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0xcec88180ef1af5cf7c2ea3b56e2454a8bf80a583', '0x4789d942c83b8263ac393e77ab252ccd9785719e']",[{'id': 'tether'}],Flashloan detected,ethereum
"['0xf6b6d608e8aad7a40597f280aa5206fceb0b9364', '0x473037de59cf9484632f4a27b509cfe8d4a31404', '0x00000000007fb1538998dc626233f87ff0564c35', '0x0000000000fd699f5f8bc494b69bc5c47433b4eb', '0x770cbfff3c47134a878d513921ac59a1fd24e514', '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', '0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf']",[{'id': 'coinbase'}],Flashloan detected,ethereum
"['0x3819f64f282bf135d62168c1e513280daf905e06', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0xf6dcdce0ac3001b2f67f750bc64ea5beb37b5824', '0x56f5a89e727e22e7237a79351a2080dc2ba83ea5', '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', '0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf', '0x035a397725d3c9fc5ddd3e56066b7b64c749014e', '0x841bb1966c1d1b80634111691471c667e4c2bfe4', '0x2b591e99afe9f32eaa6214f7b7629768c40eeb39']","[{'id': 'coinbase'}, {'id': 'hex'}, {'id': 'uniswap_v2'}]",Flashloan detected,ethereum
"['0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x04d78999accdb4446763ba2c002cf8d8651643be', '0xd6c783b257e662ca949b441a4fcb08a53fc49914', '0xcb0bc7c879bb3e9cfeb9d8efef653f33b3d242e9', '0x579cea1889991f68acc35ff5c3dd0621ff29b0c9', '0x853d955acef822db058eb8505911ed77f175b99e']","[{'id': 'everipedia'}, {'id': 'frax'}, {'id': 'uniswap_v2'}]",Flashloan detected,ethereum
"['0xdac17f958d2ee523a2206206994597c13d831ec7', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x075908d20da94506dd97462d6c98c6cd3280f18f', '0x4789d942c83b8263ac393e77ab252ccd9785719e', '0x4085cafb2c519e6bf69ad410d91dbb6139948366', '0x7d5121505149065b562c789a0145ed750e6e8cdd']",[{'id': 'tether'}],Flashloan detected,ethereum
"['0xa2327a938febf5fec13bacfb16ae10ecbc4cbdcf', '0x000000000000000000000f065b431ab553871610', '0x9de3f4847186677e51cc9e39e07d30bd58927f6a', '0xa950524441892a31ebddf91d3ceefa04bf454466', '0x000000000000000000000000000010b142daa454', '0xbfd445a97e7459b0ebb34cfbd3245750dba4d7a4', '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', '0x0a59649758aa4d66e25f08dd01271e891fe52199', '0x6d72b27e998335f0f4be3431902b677d87404a44', '0x9759a6ac90977b93b58547b4a71c78317f391a28', '0x89b78cfa322f6c5de0abceecab66aee45393cc5a', '0x6c6bc977e13df9b0de53b251522280bb72383700', '0x0000000000000000000000000000000000000000', '0x0000000000000000003ab8696abe02b101942948', '0xabddafb225e10b90d798bb8a886238fb835e2053', '0x0000000000000000000f2e8224cd274f24694000', '0x2e0929bd71c21cfc66dce799b132f979ff8db7a0', '0x35d1b3f3d7966a1dfe207aa4514c12a259a0492b', '0xb542d5cb34ef265fb87c170181127332f7797369', '0x1eb4cf3a948e7d72a198fe073ccb8c7a948cd853', '0x513e0a261af2d33b46f98b81fed547608fa2a03d', '0x6b175474e89094c44da98b954eedeac495271d0f']","[{'id': 'uniswap_v3'}, {'id': 'makermcd'}, {'id': 'coinbase'}, {'id': 'makermcd'}, {'id': 'makermcd'}, {'id': 'makermcd'}]",Flashloan detected,ethereum
"['0x7ae0d42f23c33338de15bfa89c7405c068d9dc0a', '0x00000000a991c429ee2ec6df19d40fe0c80088b8', '0x77ad3a15b78101883af36ad4a875e17c86ac65d1', '0x4dbe0898bb125a5fa7afd2b7c0c6f54743fdf808', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0x3f876fc829f45cd35c98f1c68ae2b49fe35db492']","[{'id': 'uniswap_v2'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
"['0x7ae0d42f23c33338de15bfa89c7405c068d9dc0a', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x236b0d86af08e4e821d8baba975e3456a2286796', '0x3f876fc829f45cd35c98f1c68ae2b49fe35db492', '0x4dbe0898bb125a5fa7afd2b7c0c6f54743fdf808']","[{'id': 'zeroex'}, {'id': 'uniswap_v2'}]",Flashloan detected,ethereum
"['0xefc19ba107bf1ce57a7ab5dea228fffb899abeb0', '0xc719d010b63e5bbf2c0551872cd5316ed26acd83', '0x00391d08b3e68e476a774ada379258264eb74485', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xde68ad8502874a7d5dd1758f7b0a7831f142b78a', '0xba71b56fd0b590ed2a6992ed57a34c1391940513', '0xda367f1ec1852c1cb66a992f165ad54de40bd00d']","[{'id': 'uniswap_v2'}, {'id': 'etherisc'}, {'id': 'zeroex'}, {'id': 'uniswap_v3'}]",Flashloan detected,ethereum
"['0x1cac7a07e8cb87b73d94747028845638d55d3fde', '0x57ab5aeb8bac2586a0d437163c3eb844246336ce', '0x87da823b6fc8eb8575a235a824690fda94674c88', '0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b', '0x09a3ecafa817268f77be1283176b946c4ff2e608', '0xa47c8bf37f92abed4a126bda807a7b7498661acd', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'zeroex'}, {'id': 'sushi'}, {'id': 'mirror_protocol'}]",Flashloan detected,ethereum
"['0x507888e987257a8dde6f8afa46375cefe2cbf504', '0x678111a6ca5749f1744b5e080a855cec8d631e20', '0xe351c5517da206948e678018b98f248fa6759e5a', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0x811beed0119b4afce20d2583eb608c6f7af1954f', '0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce', '0xd68e6efaee39223511b8794c58006578214a9711', '0x243cacb4d5ff6814ad668c3e225246efa886ad5a']","[{'id': 'uniswap_v2'}, {'id': 'shib'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
"['0xdac17f958d2ee523a2206206994597c13d831ec7', '0x119c71d3bbac22029622cbaec24854d3d32d2828', '0x646703824cdb020d4e16b278808abb22432eaee0', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852', '0x4ae403c29c63951b03d7913be675bda6c3489147', '0x596a92f8d8b8906fae8e3dad346284f354830e1a', '0x027d24217f18822e6ce11821524c212f507d0787', '0x737f98ac8ca59f2c68ad658e3c3d8c8963e40a4c']","[{'id': 'uniswap_v2'}, {'id': 'tether'}, {'id': 'uniswap_v2'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
